Entry ID,[Filter],Entry JP Name,[Entry US Name],Width,Depth,Element ID,[Element Name],Pad 1,Pad 2,Movement Flags,[May Dodge],[Unk Damage],[Unk Ranged],[Unk Melee],[Ranged Atk],[Melee Atk],[Ranged Only],[Take Cover],[In Air],[On Ground],[Reserved],[May Move],Counter%,EXP,Gold,Pad 3,Pad 4,MAXHP,Unk 1,Green,Red,Purple,Blue,Yellow,Silver,Poison,Unconscious,Stone,Sleep,Confusion,Silence,Fatigue,Revival,Weak,State 10,State 11,State 12,State 13,State 14,State 15,Danger,Effect ID,[Effect Name],State ID,[State Name],State Miss%,Pad 5,Level,Will,Vigor,Agile,Quick,Attack,Defense,MagDef,Hit%,Dodge%,Pad 6,Pad 7,Item 1 Prob,Item 1 Amount,Item 1 ID,[Item 1 Name],Item 2 Prob,Item 2 Amount,Item 2 ID,[Item 2 Name],Item 3 Prob,Item 3 Amount,Item 3 ID,[Item 3 Name],Item 4 Prob,Item 4 Amount,Item 4 ID,[Item 4 Name]
204,*,,Rupee,1,1,1,Red,-1,-1,0b110000000000,X,X,"","","","","","","","","","",0,1473,2518,-1,-1,2816,12.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,13,90,60,10,73,168,129,149,100,20,-1,-1,0,1,212,Captain's Hat,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
205,*,,Rupee,1,1,1,Red,-1,-1,0b110000000000,X,X,"","","","","","","","","","",0,2787,3722,-1,-1,3453,12.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,18,120,86,11,95,221,172,228,102,22,-1,-1,0,1,212,Captain's Hat,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
206,*,,Rupee,1,1,1,Red,-1,-1,0b110000000000,X,X,"","","","","","","","","","",0,4452,4994,-1,-1,4083,12.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,23,150,117,12,116,276,216,324,104,23,-1,-1,0,1,212,Captain's Hat,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
207,*,,Rupee,1,1,1,Red,-1,-1,0b110000000000,X,X,"","","","","","","","","","",0,6452,6324,-1,-1,4606,12.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,28,180,142,13,138,331,261,396,105,25,-1,-1,0,1,212,Captain's Hat,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
208,*,Barta,Barta,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,30,7454,644,-1,-1,9004341,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,15,60,46,12,116,166,127,60,126,5,-1,-1,100,1,260,Paranta Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
209,*,Barta,Barta,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,31,10627,802,-1,-1,9005079,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,18,70,54,13,142,234,149,70,127,6,-1,-1,100,1,260,Paranta Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
210,*,Barta,Barta,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,32,16980,1076,-1,-1,9005776,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,23,86,75,14,184,308,216,86,128,7,-1,-1,100,1,260,Paranta Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
211,*,Barta,Barta,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,33,33457,1660,-1,-1,9008031,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,33,118,97,15,253,403,272,118,129,8,-1,-1,100,1,260,Paranta Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
212,*,Barta,Barta,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,34,47823,2091,-1,-1,9008951,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,40,140,147,16,316,459,450,140,130,9,-1,-1,100,1,260,Paranta Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
213,*,Vize,Vize,1,1,3,Blue,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,10,6829,2066,-1,-1,9006757,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,35,124,107,15,105,481,380,156,100,12,-1,-1,100,1,71,Tuna Cutlass,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
214,*,Vize,Vize,1,1,3,Blue,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,11,7955,2281,-1,-1,9007392,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,72,Fatigue + Damage,6,Fatigue,80,-1,38,134,116,16,114,525,413,168,101,13,-1,-1,100,1,71,Tuna Cutlass,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
215,*,Vize,Vize,1,1,3,Blue,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,12,10000,2645,-1,-1,9008260,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,72,Fatigue + Damage,6,Fatigue,80,-1,43,150,127,17,131,579,451,188,102,14,-1,-1,100,1,71,Tuna Cutlass,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
216,*,Vize,Vize,1,1,3,Blue,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,13,12250,3019,-1,-1,9008290,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,72,Fatigue + Damage,6,Fatigue,80,-1,48,166,140,18,147,632,495,208,103,15,-1,-1,100,1,71,Tuna Cutlass,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
217,*,Vize,Vize,1,1,3,Blue,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,15,14699,3400,-1,-1,9009643,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,72,Fatigue + Damage,6,Fatigue,80,-1,53,182,182,20,164,798,638,273,105,20,-1,-1,100,1,71,Tuna Cutlass,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
218,*,Anita,Anita,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,8,5918,1852,-1,-1,9006241,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Weak + Damage,8,Weak,80,-1,35,278,97,10,140,403,333,249,80,10,-1,-1,100,1,72,Swirlmerang,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
219,*,Anita,Anita,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,9,6895,2045,-1,-1,9006737,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Weak + Damage,8,Weak,80,-1,38,308,105,11,166,443,362,268,81,11,-1,-1,100,1,72,Swirlmerang,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
220,*,Anita,Anita,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,10,8667,2372,-1,-1,9007677,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Weak + Damage,8,Weak,80,-1,43,358,119,12,203,472,413,304,82,12,-1,-1,100,1,72,Swirlmerang,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
221,*,Anita,Anita,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,10,10616,2706,-1,-1,9008657,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Weak + Damage,8,Weak,80,-1,48,408,132,12,224,523,461,336,82,12,-1,-1,100,1,72,Swirlmerang,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
222,*,Anita,Anita,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,12,12739,3048,-1,-1,9009314,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Weak + Damage,8,Weak,80,-1,53,458,153,14,307,608,547,373,85,15,-1,-1,100,1,72,Swirlmerang,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
223,*,Faina,Faina,1,1,4,Yellow,-1,-1,0b110000110111,X,X,"","","","",X,X,"",X,X,X,0,4325,1282,-1,-1,9005743,18.0,9,10,10,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,35,386,100,8,70,286,293,312,50,8,-1,-1,100,1,121,Focus Robe,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
224,*,Faina,Faina,1,1,4,Yellow,-1,-1,0b110000110111,X,X,"","","","",X,X,"",X,X,X,0,5039,1415,-1,-1,9006361,18.0,9,10,10,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,38,450,110,9,75,308,329,336,51,8,-1,-1,100,1,121,Focus Robe,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
225,*,Faina,Faina,1,1,4,Yellow,-1,-1,0b110000110111,X,X,"","","","",X,X,"",X,X,X,0,6334,1642,-1,-1,9007261,18.0,9,10,10,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,43,551,129,10,84,345,391,383,52,8,-1,-1,100,1,121,Focus Robe,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
226,*,Faina,Faina,1,1,4,Yellow,-1,-1,0b110000110111,X,X,"","","","",X,X,"",X,X,X,0,7758,1873,-1,-1,9008250,18.0,9,10,10,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,48,659,142,11,93,382,432,424,53,9,-1,-1,100,1,121,Focus Robe,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
227,*,Faina,Faina,1,1,4,Yellow,-1,-1,0b110000110111,X,X,"","","","",X,X,"",X,X,X,0,9310,2110,-1,-1,9008857,18.0,9,10,10,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,53,773,162,12,102,421,501,474,55,10,-1,-1,100,1,121,Focus Robe,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
228,*,Lord Bane,Lord Bane,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,34,5541,6524,-1,-1,9010883,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,40,140,118,137,205,420,387,204,115,34,-1,-1,10,1,263,Dexus Seed,33,1,264,Sylph Seed,50,1,265,Vidal Seed,100,1,266,Magus Seed
229,*,Lord Bane,Lord Bane,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,35,6334,7116,-1,-1,9011788,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,43,150,126,138,236,452,413,218,116,35,-1,-1,10,1,263,Dexus Seed,33,1,264,Sylph Seed,50,1,265,Vidal Seed,100,1,266,Magus Seed
230,*,Lord Bane,Lord Bane,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,36,7758,8120,-1,-1,9013029,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,48,166,141,139,280,505,465,241,117,36,-1,-1,10,1,263,Dexus Seed,33,1,264,Sylph Seed,50,1,265,Vidal Seed,100,1,266,Magus Seed
231,*,Lord Bane,Lord Bane,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,37,9310,9145,-1,-1,9014462,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,53,182,154,140,328,558,510,264,118,37,-1,-1,10,1,263,Dexus Seed,33,1,264,Sylph Seed,50,1,265,Vidal Seed,100,1,266,Magus Seed
232,*,Lord Bane,Lord Bane,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,38,10985,10190,-1,-1,9015611,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,58,198,172,140,379,612,565,297,120,38,-1,-1,10,1,263,Dexus Seed,33,1,264,Sylph Seed,50,1,265,Vidal Seed,100,1,266,Magus Seed
233,*,Gunarm,Gunarm,3,3,4,Yellow,-1,-1,0b010000110000,"",X,"","","","",X,X,"","","","",0,8452,4916,-1,-1,9008052,40.0,10,10,10,10,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2500,-1,None,0,Poison,0,-1,30,108,149,21,73,383,367,81,110,0,-1,-1,100,1,119,Berzerker Mail,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
234,*,Gunarm,Gunarm,3,3,4,Yellow,-1,-1,0b010000110000,"",X,"","","","",X,X,"","","","",0,10099,5511,-1,-1,9008796,40.0,10,10,10,10,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2500,-1,None,0,Poison,0,-1,33,118,170,22,86,407,423,88,111,0,-1,-1,100,1,119,Berzerker Mail,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
235,*,Gunarm,Gunarm,3,3,4,Yellow,-1,-1,0b010000110000,"",X,"","","","",X,X,"","","","",0,13126,6528,-1,-1,9009792,40.0,10,10,10,10,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2500,-1,None,0,Poison,0,-1,38,134,201,23,98,438,504,100,112,0,-1,-1,100,1,119,Berzerker Mail,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
236,*,Gunarm,Gunarm,3,3,4,Yellow,-1,-1,0b010000110000,"",X,"","","","",X,X,"","","","",0,17945,7997,-1,-1,9011496,40.0,10,10,10,10,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2500,-1,None,0,Poison,0,-1,45,156,258,24,123,533,658,117,113,0,-1,-1,100,1,119,Berzerker Mail,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
237,*,Gunarm,Gunarm,3,3,4,Yellow,-1,-1,0b010000110000,"",X,"","","","",X,X,"","","","",0,23419,9512,-1,-1,9015409,40.0,10,10,10,10,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2500,-1,None,0,Poison,0,-1,52,179,295,25,151,710,707,179,115,0,-1,-1,100,1,119,Berzerker Mail,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
238,*,Vigoro,Vigoro,1,1,1,Red,-1,-1,0b111111000101,X,X,X,X,X,X,"","","",X,"",X,60,44296,11974,-1,-1,9030471,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Confusion + Damage,4,Confusion,95,-1,60,204,426,20,230,904,716,563,95,20,-1,-1,100,1,213,Mesh Tights,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
239,*,Vigoro,Vigoro,1,1,1,Red,-1,-1,0b111111000101,X,X,X,X,X,X,"","","",X,"",X,70,51290,13181,-1,-1,9037486,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Confusion + Damage,4,Confusion,95,-1,65,220,458,21,273,952,756,618,96,21,-1,-1,100,1,213,Mesh Tights,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
240,*,Vigoro,Vigoro,1,1,1,Red,-1,-1,0b111111000101,X,X,X,X,X,X,"","","",X,"",X,80,58735,14407,-1,-1,9045604,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Confusion + Damage,4,Confusion,95,-1,70,236,487,22,319,1002,793,668,97,22,-1,-1,100,1,213,Mesh Tights,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
241,*,Vigoro,Vigoro,1,1,1,Red,-1,-1,0b111111000101,X,X,X,X,X,X,"","","",X,"",X,99,9417,16911,-1,-1,9058136,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Confusion + Damage,4,Confusion,95,-1,80,268,555,25,423,1126,893,772,100,25,-1,-1,100,1,213,Mesh Tights,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
242,*,Vigoro,Vigoro,1,1,1,Red,-1,-1,0b111111000101,X,X,X,X,X,X,"","","",X,"",X,99,44967,21839,-1,-1,9072818,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Confusion + Damage,4,Confusion,95,-1,99,329,659,25,519,1910,1030,947,100,25,-1,-1,100,1,213,Mesh Tights,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
243,*,DeathHound,DeathHound,1,1,0,Green,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,22,2175,818,-1,-1,9003680,18.0,10,20,5,5,20,10,9,0,10,9,9,0,0,0,11,10,10,10,10,10,10,500,72,Fatigue + Damage,6,Fatigue,80,-1,23,115,45,12,116,221,58,216,110,22,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
244,*,DeathHound,DeathHound,1,1,0,Green,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,23,5569,1494,-1,-1,9005692,18.0,10,20,5,5,20,10,9,0,10,9,9,0,0,0,11,10,10,10,10,10,10,500,72,Fatigue + Damage,6,Fatigue,80,-1,38,209,90,13,184,354,201,339,111,23,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
245,*,DeathHound,DeathHound,1,1,0,Green,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,24,7000,1733,-1,-1,9006338,18.0,10,20,5,5,20,10,9,0,10,9,9,0,0,0,11,10,10,10,10,10,10,500,72,Fatigue + Damage,6,Fatigue,80,-1,43,240,125,24,208,409,372,383,112,24,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
246,*,DeathHound,DeathHound,1,1,0,Green,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,25,8575,1978,-1,-1,9006965,18.0,10,20,5,5,20,10,9,0,10,9,9,0,0,0,11,10,10,10,10,10,10,500,72,Fatigue + Damage,6,Fatigue,80,-1,48,272,152,25,232,468,486,428,113,25,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
247,*,,Youjin,1,1,3,Blue,-1,-1,0b111111000101,X,X,X,X,X,X,"","","",X,"",X,20,817,312,-1,-1,2273,18.0,11,9,11,10,9,10,11,10,10,10,11,0,0,5,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,48,166,124,25,205,439,416,332,110,10,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
248,*,Youjin,Youjin,1,1,3,Blue,-1,-1,0b111111000101,X,X,X,X,X,X,"","","",X,"",X,20,1157,391,-1,-1,9005236,18.0,10,9,10,10,9,10,11,10,10,10,11,0,0,0,9,10,10,10,10,10,10,400,-1,None,0,Poison,0,-1,58,198,132,25,245,707,401,396,110,10,-1,-1,5,1,291,Gold Pollen,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
249,*,,Boo,1,1,3,Blue,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,10,3675,1145,-1,-1,2098,18.0,11,9,11,10,9,10,11,10,10,10,11,0,0,5,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,48,166,124,20,243,426,416,332,100,20,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
250,*,Boo,Boo,1,1,3,Blue,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,10,5204,1437,-1,-1,9005223,18.0,10,9,10,10,9,10,11,10,10,10,11,0,0,0,9,10,10,10,10,10,10,400,-1,None,0,Poison,0,-1,58,198,129,20,290,654,381,396,100,20,-1,-1,5,1,291,Gold Pollen,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
251,*,Zivilyn Bane,Zivilyn Bane,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,24,817,1145,-1,-1,9002526,18.0,9,9,11,11,10,10,4,4,4,4,4,0,0,0,4,10,10,10,10,10,10,400,-1,None,0,Poison,0,-1,48,166,149,24,205,381,416,332,115,24,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
252,*,Zivilyn Bane,Zivilyn Bane,1,1,1,Red,-1,-1,0b111111000111,X,X,X,X,X,X,"","","",X,X,X,24,1157,1437,-1,-1,9003752,18.0,9,9,11,11,10,10,4,4,4,4,4,0,0,0,4,10,10,10,10,10,10,400,-1,None,0,Poison,0,-1,58,198,178,24,245,458,496,396,115,24,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
253,*,,Frock,1,1,4,Yellow,-1,-1,0b111111000101,X,X,X,X,X,X,"","","",X,"",X,7,491,275,-1,-1,879,5.0,10,10,10,10,10,10,0,0,0,0,0,0,0,5,0,10,10,10,10,10,10,70,-1,None,0,Poison,0,-1,38,134,103,7,151,257,235,386,72,28,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
254,*,Frock,Frock,1,1,4,Yellow,-1,-1,0b111111110101,X,X,X,X,X,X,X,X,"",X,"",X,9,971,429,-1,-1,9000780,5.0,9,10,10,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,70,-1,None,0,Poison,0,-1,55,188,125,60,220,417,212,542,75,32,-1,-1,5,1,495,Thermal Grease,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
